id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25875124,Downtown Vancouver 2 Bed 2 Bath Yaletown!,194423877,Brandon,,Downtown,49.27397215530939,-123.12243859943422,Entire home/apt,650,2,10,2018-08-26,4.00,1,0
25887885,Private Pied-a-Terre. Prime Main St location.,25904528,Brooke,,Riley Park,49.24310329588272,-123.09845696934264,Entire home/apt,151,2,5,2018-09-04,3.85,1,135
25888063,South land- Dunbar,94236460,Nasser,,Dunbar Southlands,49.22941230275481,-123.20134240897863,Entire home/apt,170,30,0,,,1,352
25890911,Quiet room near airport.,8204665,Sean,,Marpole,49.212195615679846,-123.1103950868738,Private room,70,30,0,,,1,365
25895164,Modern 1-bedroom apartment in heart of Chinatown,24087870,Brennan,,Downtown Eastside,49.280755025937445,-123.09944032724384,Entire home/apt,225,2,2,2018-09-02,2,1,215
25895577,Amazing & Cozy 2 Bedroom Suite,29867930,Vince,,Hastings-Sunrise,49.27155017390063,-123.05202322695187,Entire home/apt,95,2,14,2018-08-18,5.12,1,0
25896214,2 bedroom+terrace apt in the Heart of Vancouver,194604829,Ramiyro,,West End,49.28912695609291,-123.13757364365942,Entire home/apt,300,2,10,2018-08-30,3.61,1,30
25908465,Luxury 2 bedroom Craftsman home / Mount Pleasant,524790,Nathaniel,,Mount Pleasant,49.260869727303735,-123.08368953577634,Entire home/apt,400,4,1,2018-08-26,1,1,44
25909349,"South Granville Private Luxury Suite- A/C, Central",130661388,Imran,,Kerrisdale,49.22093154209506,-123.14098195263854,Entire home/apt,149,1,26,2018-08-31,9.29,1,77
25913043,Private Modern 1 BR Condo,16022248,Skyler,,Riley Park,49.25287240685403,-123.09012990508174,Entire home/apt,250,1,5,2018-09-05,2.38,4,67
25916709,Super Central East Van - *4 BLOCKS TO SKYTRAIN*,43494737,Shona,,Renfrew-Collingwood,49.24366422821892,-123.05253103535206,Entire home/apt,175,2,11,2018-08-22,4.18,1,27
25921353,Cambie one bed room,191775601,Cindy,,Oakridge,49.22460644033028,-123.12278798609164,Entire home/apt,149,1,1,2018-08-14,1,2,154
25922262,Dunbar Blue House B,180824391,Andrea,,Dunbar Southlands,49.25390566286598,-123.18648082181531,Private room,72,2,5,2018-08-24,1.95,4,7
25937083,Vancouver Downtown Room - Modern and Cozy,194953944,An,,West End,49.29044581277432,-123.13751466822467,Private room,80,3,5,2018-08-28,1.74,2,161
25941938,温哥华市中心北美风情独栋别墅,194038958,Mozier,,West End,49.28838890783509,-123.13320756825274,Entire home/apt,400,3,4,2018-07-27,1.64,2,82
25942565,Guest Room in Modern Condo,16022248,Skyler,,Riley Park,49.25454419137227,-123.08995906977293,Private room,100,1,0,,,4,43
25942994,Master Bedroom with ensuite in Modern Condo,16022248,Skyler,,Riley Park,49.252786253347885,-123.09201785233736,Private room,150,1,1,2018-07-22,0.61,4,14
25943082,PVT ROOM#2 w/PRIVATE entrance in NEW HOME,194966518,Benjamin,,Renfrew-Collingwood,49.234466455854985,-123.03294480831823,Private room,60,3,15,2018-09-04,5.23,1,224
25944182,Modern Kitsilano Duplex steps from the beach,11521679,Natalie,,Kitsilano,49.269785739410494,-123.16974912125322,Entire home/apt,899,5,0,,,1,83
25946185,"Beautiful New Home in Trendy ""Fraserhood""",195024487,Jo,,Kensington-Cedar Cottage,49.244486069612805,-123.08534905399438,Entire home/apt,320,3,2,2018-07-23,1.11,1,4
25947820,"Heritage home, modern touch.",191468035,John,,Kitsilano,49.25914495818904,-123.15111606738323,Entire home/apt,89,3,12,2018-09-02,4.86,1,26
25948003,:: Vancity Luxury Views : Home for 5 ::,16141164,Nevaeh,,Downtown,49.27908059417452,-123.10791027513577,Entire home/apt,400,2,11,2018-08-18,4.34,1,246
25951861,Newly Renovated and Comfortable Vancouver Home,195078781,Cory,,Grandview-Woodland,49.265658491358685,-123.06034168397203,Entire home/apt,110,1,22,2018-09-02,8.57,1,12
25952053,Pad inside luxury unit in Downtown Coal harbour,50858416,Pie,,Downtown,49.28772410685962,-123.12328785979115,Private room,135,1,14,2018-08-27,4.88,1,158
25953279,Vancouver Cozy House,195092791,Selina,,Victoria-Fraserview,49.226111416521235,-123.07106504962233,Entire home/apt,350,1,17,2018-09-06,8.10,1,240
25958821,Comfy Apartment in DT Vancouver,190848569,Annie,,West End,49.288590612104386,-123.13344184537242,Entire home/apt,170,30,10,2018-08-12,3.57,4,62
25969944,Luxurious Waterfront Suite with Garden Patio,483861,Pat And Walter,,Downtown,49.275287270134626,-123.13285833999319,Entire home/apt,109,30,0,,,2,271
25970103,No window small room/ Clean/ The heart of Downtown,96599831,Kiana,,Downtown,49.28117398045381,-123.11883601883775,Private room,50,31,7,2018-08-25,3.62,1,89
25973255,Waterfront Seawall Granville Island (GUEST ROOM),67679957,Adam,,Fairview,49.26923478139223,-123.13679470789421,Private room,99,4,11,2018-09-05,4.34,1,53
25974471,Waterfront living in downtown Vancouver!,3837282,Assmaa,,Downtown,49.276669529487855,-123.13198298389713,Entire home/apt,250,1,15,2018-08-30,5.42,1,5
25978732,Vancouver Downtown 1BR: floor-to-ceiling windows!!,317618,Edgar,,Downtown,49.28058461075216,-123.12682777777958,Entire home/apt,221,1,6,2018-08-26,2.73,8,0
25981083,Great location!,11178872,Lucie,,Mount Pleasant,49.260484741550265,-123.09996633375968,Entire home/apt,100,3,18,2018-08-31,6.84,1,263
26005368,In heart of Strathcona: renovated 1-bedroom suite,37750871,David,,Downtown Eastside,49.277783348771315,-123.09306986795737,Entire home/apt,250,2,12,2018-08-26,5.00,2,5
26007923,Light & Bright Downtown Vancouver 1 Bedroom Unit,139891966,Ishtar,,Fairview,49.261266952417365,-123.12673327897383,Entire home/apt,100,30,0,,,25,131
26007990,**BEST DEAL** 2-5 guests Downtown at BC Place Area,195030381,John And Linda,,Downtown,49.27549907754493,-123.11853666004978,Entire home/apt,189,1,18,2018-08-19,6.28,1,32
26009622,Brand New Queen Bed Room with Private washroom,195488568,Kenny,,Marpole,49.21009767622798,-123.11861900461696,Private room,99,1,11,2018-09-03,4.71,1,128
26010228,Beautiful Studio Apartment,3092935,Brad,,Downtown Eastside,49.27913153608004,-123.10021352675798,Entire home/apt,107,31,0,,,12,306
26031016,Drowning in space!,189413853,Irene,,Hastings-Sunrise,49.27895643197885,-123.0267106837342,Entire home/apt,330,3,6,2018-08-26,3.75,5,158
26034304,Central & Spacious Downtown Vancouver 2 Bedroom,139891966,Ishtar,,Fairview,49.26149509162005,-123.12701619972987,Entire home/apt,150,30,0,,,25,156
26036116,Sparkling new on Commercial Street,80307,Susanne,,Grandview-Woodland,49.270188453472855,-123.07076835704756,Entire home/apt,250,2,10,2018-08-25,3.90,2,316
26036994,Luxurious Penthouse in Yaletown-Downtown Vancouver,124884953,Ryan,,Downtown,49.27329060680507,-123.11313374189184,Entire home/apt,400,90,0,,,1,243
26038153,2 Bedrooms in the heart of Mount Pleasant,24165782,Liam,,Mount Pleasant,49.25897206410322,-123.10153625135133,Entire home/apt,200,2,2,2018-08-06,1.07,2,0
26042846,1BR+1BA Apartment Prime Location near DOWNTOWN,183621560,Alex,,Marpole,49.20996863540949,-123.11697167449746,Entire home/apt,120,1,27,2018-09-05,10.52,3,6
26042873,East Van Cottage,7709017,Steph,,Kensington-Cedar Cottage,49.24241415301743,-123.0621231298216,Entire home/apt,250,5,2,2018-08-30,1.28,1,4
26043557,E 2 - Chic Downtown Jr. 1 Bedroom,21783759,Viviena,,West End,49.282488799691,-123.12497422705795,Entire home/apt,105,31,0,,,8,351
26044693,Private Room in Vancity,5191869,Kelvin,,Kensington-Cedar Cottage,49.241804873749906,-123.07560079442133,Private room,85,1,6,2018-08-26,2.61,3,83
26044954,The Fraserhood Suite,195746250,Mark & Char,,Kensington-Cedar Cottage,49.249406120125464,-123.08740307853837,Private room,110,5,10,2018-09-03,3.90,1,72
26058626,Bright & Contemporary in the Heart of False Creek,195721080,Daniel,,Mount Pleasant,49.270551081187165,-123.10905660621752,Entire home/apt,99,3,2,2018-08-22,1.67,1,98
26062493,Steps to the Ocean! 2BR upper floor in KITSILANO!,195672301,Mark,,Kitsilano,49.265748445706635,-123.17543088764079,Entire home/apt,189,1,13,2018-08-31,4.64,1,129
26063217,Room in central downtown!!,186826037,John,,Downtown,49.28408219717484,-123.11254812789889,Private room,139,1,3,2018-09-05,1.58,3,351
26063391,Amazing view from a big room in Downtown Vancouver,21457493,Adrian,,Downtown,49.28488107121113,-123.11393443334967,Private room,68,30,0,,,2,280
26074771,ENTIRE SUITE close to everything in quiet area,19128752,Doug,,Mount Pleasant,49.26649884131536,-123.09947483086296,Entire home/apt,75,30,1,2018-09-01,1,1,54
26077253,Lovely Room Close to Downtown!,188430520,Ling,,Shaughnessy,49.24811637518683,-123.13001612849895,Private room,80,1,12,2018-08-30,4.93,10,7
26077786,5 Bedroom Family Home **Steps from Main Street**,195150057,Marla,,Riley Park,49.245164248799384,-123.1065298926048,Entire home/apt,395,3,13,2018-09-04,5.57,1,40
26078189,Cozy Room Close to Downtown!,188430520,Ling,,Shaughnessy,49.24941746473818,-123.1292881888277,Private room,70,1,9,2018-09-05,3.60,10,3
26078436,Private Room Close to Downtown!,188430520,Ling,,Shaughnessy,49.24939921755289,-123.13065675027492,Private room,70,1,10,2018-09-04,3.80,10,7
26078549,Comfy Private Room Close to Downtown!,188430520,Ling,,Shaughnessy,49.24949584528475,-123.13139651870168,Private room,70,1,9,2018-09-04,3.42,10,7
26086568,Basement Suite in Family Home,5469649,Alexei,,South Cambie,49.25596234602706,-123.118369370576,Entire home/apt,159,3,9,2018-09-03,3.29,1,0
26102154,Quiet place near downtown,93758498,Cataleya,,Shaughnessy,49.25453470021629,-123.1511338290091,Private room,89,60,2,2018-08-08,1.09,2,365
26102686,Spacious 1 Bedroom Apartment in Downtown,18266171,Teresita,,West End,49.284439461893534,-123.12447966077592,Entire home/apt,89,1,11,2018-08-28,4.93,1,153
26103526,Douglas Park Two Bedroom Suite,137883985,Teresa & Colin,,South Cambie,49.25250591046087,-123.12256268262297,Entire home/apt,241,2,7,2018-08-19,3.39,1,130
26104723,苹果,195890654,Shengwen,,Oakridge,49.226781201671436,-123.12227809654746,Private room,75,3,18,2018-08-22,6.84,2,136
26106040,Centrally located in DT Vancouver.  A must stay,54289945,Andy,,Downtown,49.27900312509074,-123.1183399332569,Entire home/apt,280,2,0,,,1,78
26127040,"Prime location: 31st floor, amazing city views!",97645076,Sheila,,Downtown,49.278003397695755,-123.10841978262697,Private room,139,1,22,2018-08-28,8.46,1,11
26131051,Spacious /Bright 1BR  perfect 4 Business/Corporate,38459934,Alejandro,,Downtown,49.27793691829206,-123.1284800232841,Entire home/apt,125,31,1,,,23,267
26131527,Beautiful Mountain & Ocean View Condo by the Beach,76829300,Hafez,,Downtown,49.27640152942377,-123.13329550193505,Entire home/apt,360,3,13,2018-08-26,6.96,1,0
26133024,Heart of Downtown Vancouver 1 Bedroom View Suite,317618,Edgar,,Downtown,49.27863421866994,-123.12625999748207,Entire home/apt,195,1,5,2018-08-28,2.73,8,1
26137541,Family Friendly Kits Suite,196478058,Aine,,Kitsilano,49.26733881233539,-123.15988415700404,Entire home/apt,225,3,0,,,1,81
26137823,"Stylish, Pet Friendly, Main Level Family Retreat",130661186,Tracy,,Arbutus Ridge,49.25069452139213,-123.16987279655778,Entire home/apt,189,2,2,2018-09-05,2,1,146
26138775,Trendy Central Apartment With Mountain View,23277422,James,,Mount Pleasant,49.2590022223437,-123.11427243841743,Entire home/apt,150,2,1,2018-08-11,1,1,247
26139149,Cheapest private room in heart of Downtown Van-#20,196421701,Jonas,,Downtown,49.28220346667702,-123.11205729581975,Private room,80,1,14,2018-09-01,5.32,5,68
26157853,Downtown 1 Bedroom & Bath with Den/Office,11081909,Joshua,,Downtown,49.27875808556104,-123.10936651122324,Entire home/apt,225,7,4,2018-08-31,1.74,1,0
26160268,"Modern new condo, huge windows with water view!!",171187170,Amirali,,Mount Pleasant,49.27001183608476,-123.11030115580282,Entire home/apt,300,2,10,2018-08-26,3.90,1,4
26161251,Perfect 1 Bed Apt with views of the ocean/beaches,196632872,Patrick,,West End,49.276579662784506,-123.13470753433077,Private room,200,1,1,2018-07-13,0.52,1,74
26161529,California Dreaming in Modern Bright Home,23459442,Ben,,Kensington-Cedar Cottage,49.23586558486904,-123.07270214483808,Entire home/apt,600,30,0,,,1,331
26165091,Comfortable Queen Room 101 in Vancouver,122089413,Natalie,,Renfrew-Collingwood,49.245096558381746,-123.03050245605208,Private room,95,1,0,,,5,24
26166211,Comfortable Queen Room 201 in Vancouver,122089413,Natalie,,Renfrew-Collingwood,49.246484151905435,-123.0298565481622,Private room,95,1,1,2018-07-31,0.75,5,32
26170262,Beach front apartment with view for females only!,2149370,Bonnie,,Kitsilano,49.269657193687046,-123.15547831499245,Private room,79,3,5,2018-08-12,2.31,1,64
26170825,Spacious Loft Room on The Beach with A View,73875725,Rosie Mae,,West Point Grey,49.271949898353554,-123.21347413276786,Private room,70,2,9,2018-08-27,4.03,4,0
26193323,Craftsman suite,196860515,Ruta,,Kitsilano,49.25837736427456,-123.15070269089475,Entire home/apt,125,3,11,2018-09-02,4.78,1,140
26197982,Modern 2bed just steps to Main St & Cambie Village,120944872,Penman Properties,,Riley Park,49.24518882970964,-123.10521580285545,Entire home/apt,250,1,8,2018-09-02,3.75,5,62
26200332,Cute & cozy private room in Vancouver,190744051,Maria,,Kitsilano,49.26445877915885,-123.17600416930058,Private room,109,1,9,2018-08-22,3.55,2,2
26204770,Central downtown Vancouver. Bedroom and balcony.,125368592,James,,Downtown,49.27958309981249,-123.12082153963411,Private room,100,1,0,,,1,255
26205540,2BR+2BA Luxury Apartment near DOWNTOWN,183621560,Alex,,Marpole,49.21078278617979,-123.11723827964619,Entire home/apt,199,1,19,2018-09-03,7.81,3,26
26206538,Lovely Bright Solarium,48729281,Mina,,Downtown,49.27958728836726,-123.11131813086527,Private room,64,30,0,,,1,70
26206901,:: Modern Luxury Flat ::  Edge of Science World,37527897,Dan &,,Mount Pleasant,49.26758645387792,-123.10022610651149,Entire home/apt,250,3,2,2018-08-31,2,1,125
26223257,Wonderful West End 1 bedroom Suite,5896385,Wendy,,West End,49.29047457598721,-123.13455425969065,Entire home/apt,135,30,1,2018-07-31,0.75,16,157
26223528,Fabulous One Bedroom - 3rd Floor west End,5896385,Wendy,,West End,49.29045654726738,-123.13266442265626,Entire home/apt,135,30,0,,,16,361
26226481,Robson Street RENOVATED 1 Bedroom BEST LOCATION,5896385,Wendy,,West End,49.290295238868374,-123.13488903036097,Entire home/apt,135,30,1,2018-08-06,0.88,16,241
26227138,Ideal Robson Street location!!!,5896385,Wendy,,West End,49.290303327917634,-123.13416767217964,Entire home/apt,135,30,1,2018-08-31,1,16,269
26227596,Spacious cozy private master bedroom,45966020,Chieu,,Sunset,49.21682826632045,-123.08285503380056,Private room,45,30,0,,,1,156
26227813,One Bedroom off Robson Street,5896385,Wendy,,West End,49.291760866470796,-123.13436952383128,Entire home/apt,150,30,0,,,16,365
26235197,Quiet Fraserview home with beautiful view,72817495,Michael,,Victoria-Fraserview,49.213945006847574,-123.06846905766628,Private room,120,1,14,2018-08-31,6.67,2,154
26235906,"★Downtown w/ parking, in-suite laundry, amenities★",197169851,Lily,,Downtown,49.278932284999215,-123.11867845367426,Entire home/apt,189,29,0,,,1,134
26252187,Stunning Studio with separate office WestEnd Van!,5896385,Wendy,,West End,49.2911358722624,-123.1344412094966,Entire home/apt,110,30,0,,,16,246
26252853,Cozy & cheap private room in Vancouvers heart-#15,196421701,Jonas,,Downtown,49.28168517912054,-123.11186804142726,Private room,89,1,7,2018-07-29,2.96,5,64
26258192,Master Bedroom Suite With Ocean/Mountain View,73875725,Rosie Mae,,West Point Grey,49.270493294471066,-123.21259359439148,Private room,139,2,3,2018-07-30,1.50,4,0
26259104,East Van Family Home near the Drive and Village,6860963,Rosie,,Grandview-Woodland,49.2733749842493,-123.05965823229033,Entire home/apt,220,3,3,2018-08-28,1.84,1,0
26261370,Pool/sauna/gym + Live minimalist Vancouver life,38205135,Bennett,,Mount Pleasant,49.27021286154739,-123.10770341701674,Entire home/apt,200,1,13,2018-08-20,5.57,1,0
26278239,Gorgeous Two Level View Loft,113922530,Juliana,,Grandview-Woodland,49.284327622280514,-123.06233229201634,Entire home/apt,200,120,3,2018-08-08,1.73,1,362
26278349,Brand new studio with King Bed in West End,5896385,Wendy,,West End,49.29150633616005,-123.13307783999578,Entire home/apt,114,30,1,2018-08-03,0.81,16,250
26278384,橙子,195890654,Shengwen,,Oakridge,49.22509758504001,-123.12023373838997,Private room,75,1,11,2018-08-18,4.65,2,0
26280892,Modern Garden Level Suite in Mount Pleasant,125043980,Matilda,,Mount Pleasant,49.25660249872681,-123.08028956425879,Entire home/apt,155,3,8,2018-08-31,3.20,1,4
26281297,Top Floor Character Suite in Mount Pleasant,13798285,Saskia,,Mount Pleasant,49.26231700996532,-123.09323905389729,Entire home/apt,266,2,8,2018-08-13,3.75,1,66
26281505,Brand New 2BR Basement Unit with Private Entrance,197381276,Anky,,Victoria-Fraserview,49.22590303545771,-123.07334298425842,Entire home/apt,189,1,16,2018-08-31,6.96,1,115
26284294,2BR Downtown Amazing Highrise View Pool+Gym+Parkin,141625655,Peter,,Downtown,49.279278283883365,-123.1076800363559,Entire home/apt,350,1,15,2018-09-01,7.14,1,62
26287594,The Block House Ganja Yoga Retreat in Mt Pleasant!,10527114,David,,Mount Pleasant,49.26686760241042,-123.11119523597705,Private room,400,2,3,2018-09-02,2.14,2,358
26303227,Private room in East Vancouver,37275312,Shirley,,Victoria-Fraserview,49.21359925727358,-123.07493201171933,Private room,68,1,4,2018-08-19,1.88,2,245
26303541,Private room in East Vancouver 2,37275312,Shirley,,Victoria-Fraserview,49.21474774565916,-123.07310387818146,Private room,79,1,6,2018-08-12,2.86,2,251
26303866,Home in the heart of Kitsilano,197782858,Kathy,,Kitsilano,49.26506915333822,-123.16875210385354,Entire home/apt,170,2,6,2018-08-28,5.29,1,8
26304189,Modern & Clean East Vancouver Private Room,104739470,Ann,,Renfrew-Collingwood,49.24035320570774,-123.05677053601424,Private room,75,1,16,2018-09-03,6.86,1,35
26305770,"MODERN APARTMENT suite
Historic Chinatown/ Gastown",152594916,Jordyn,,Downtown Eastside,49.280136099871406,-123.10186617660672,Entire home/apt,291,2,3,2018-08-20,1.88,2,66
26306399,"*New Modern Studio in Van, Near Airport &Downtown*",5628803,Helen,,Marpole,49.211499756581716,-123.11026305468192,Entire home/apt,100,1,1,2018-09-01,1,1,341
26307955,Sunny townhouse in unique cohousing community,138977538,Olive,,Kensington-Cedar Cottage,49.240566397742704,-123.06901957870589,Entire home/apt,175,2,6,2018-09-04,2.61,1,318
26308759,Small room in Vancouver heart - #14S,196421701,Jonas,,Downtown Eastside,49.28386712008588,-123.11190422720595,Private room,50,1,12,2018-09-01,5.14,5,57
26312844,"cozy QUEEN BED, perfect LOCATION, cool PEOPLE",160521621,Taha  & Mat,,Kitsilano,49.2632671019856,-123.1711436513933,Private room,82,1,6,2018-08-06,2.43,1,0
26323484,Modern Studio in Trendy Chinatown. Prime location!,75039250,Mary,,Downtown Eastside,49.28006653686736,-123.09981891489082,Entire home/apt,277,2,12,2018-09-04,5.81,1,83
26325110,Cambie Village Garden Level,20561103,Angela,,Riley Park,49.25058127044598,-123.11142811188185,Entire home/apt,125,2,7,2018-09-03,6.00,1,150
26325530,Cozy Room In Luxurious Mansion Close To Beach,73875725,Rosie Mae,,West Point Grey,49.27017521378256,-123.21241134718716,Private room,76,2,2,2018-08-27,2,4,15
26329776,Chic condo near airport and downtown Vancouver,173235782,Bryna,,Marpole,49.210700667497655,-123.11801991102074,Entire home/apt,241,1,9,2018-08-19,4.66,2,194
26331174,CONTEMPORARY 2BDRM + 2BATH + 1 PARKING DOWNTOWN,198024820,Sarah,,Downtown,49.27921494520326,-123.1089351086622,Entire home/apt,250,2,4,2018-08-26,1.90,1,52
26332563,1 bedroom w/office at Robson Street West End,5896385,Wendy,,West End,49.29010519438791,-123.13273736527411,Entire home/apt,118,30,0,,,16,263
26333636,Fresh Queen Bedroom with Ensuite Toilet,197108462,Shirley,,Victoria-Fraserview,49.216444029270875,-123.07669387263513,Private room,79,1,0,,,1,251
26334171,Vancouver Chic - 2 Bedroom Suite Amazing Location,170498615,Martin Lochran,,Kerrisdale,49.226993130105214,-123.14203711074872,Entire home/apt,299,1,8,2018-07-29,3.43,1,4
26336276,Kits beach Nest,188775665,Duncan,,Kitsilano,49.269391126978135,-123.15287951272887,Entire home/apt,150,2,3,2018-08-23,1.45,1,13
26337376,Chinatown 2 Bedroom with Massive Patio and Views!,21737451,Jackie,,Strathcona,49.27603112643994,-123.09900835187288,Entire home/apt,150,30,0,,,1,106
26337500,Cozy and Comfortable,189243548,Rhonda,,Oakridge,49.221243997774465,-123.13973509997696,Private room,60,3,3,2018-08-21,1.64,2,0
26337587,★TrailLite Palace★Camp InThe City★TransitFriendly★,3717843,Dalyn,,Hastings-Sunrise,49.27749262019403,-123.03348754503843,Entire home/apt,80,2,4,2018-08-26,1.90,4,64
26337636,2 Bedroom Garden Level Suite,198082822,Herve,,Riley Park,49.25025531809866,-123.10190877202254,Private room,80,1,10,2018-09-03,4.84,1,61
26337937,★Cozy Clean Suite★Playland/PNE★Transit Friendly,3717843,Dalyn,,Hastings-Sunrise,49.27793598437161,-123.03532991674327,Entire home/apt,89,2,0,,,4,84
26338756,Ives Family Home,174667281,Amy,,Kensington-Cedar Cottage,49.239362531864444,-123.06934234302942,Entire home/apt,120,4,2,2018-08-06,1.58,1,73
26338821,Fresh Queen Size Bedroom w Private Washroom,66507029,Marco,,Victoria-Fraserview,49.21340106918378,-123.07492209692364,Private room,49,1,6,2018-08-15,2.61,17,340
26339451,Loving family looking for guests,35572760,Jenny,,Killarney,49.22167282059182,-123.03737404734179,Private room,59,5,2,2018-08-26,2,4,90
26343726,Lovely and quiet Home in heart of Yaletown,113772427,Zhen,,Downtown,49.27399845140206,-123.12627539324062,Entire home/apt,280,3,13,2018-08-29,5.57,1,102
26356375,"UPDATED, CLEAN & Convenient Commercial Dr. Home!",183396597,Arthur & Lisa,,Kensington-Cedar Cottage,49.25684877677103,-123.06820997239657,Entire home/apt,220,2,9,2018-09-01,3.86,1,53
26358215,BRAND NEW CONDO & PARKING IN THE HEART OF DOWNTOWN,33142860,Kitty,,Downtown,49.27866628598675,-123.12716941734129,Entire home/apt,220,2,13,2018-09-03,5.74,1,72
26360605,PENTHOUSE STANLEY PARK WESTEND HUGE ROOFTOP DECK,86620777,Jenifer,,West End,49.2925015555076,-123.14014273641398,Private room,85,1,6,2018-08-26,3.05,1,32
26360965,BRIGHT 2BR Apt in Downtown! Best location & view!,170920052,Igor,,Downtown,49.27889440224995,-123.12611893775008,Entire home/apt,139,1,11,2018-08-31,5.16,1,118
26361825,Penthouse - Private Bedroom/Bathroom Downtown,28784514,Daniel,,Mount Pleasant,49.26644743902651,-123.09703837065685,Private room,100,1,2,2018-07-13,0.98,1,0
26365689,Beautiful Spacious  4 Bdrm Home by Jericho Beach,1806174,Monika,,Kitsilano,49.27043582843372,-123.18446246362896,Entire home/apt,475,2,4,2018-08-16,2.79,1,0
26367350,East Van Rules!  1 Bedroom House,477778,George,,Kensington-Cedar Cottage,49.24662465709125,-123.06848417697637,Entire home/apt,130,3,0,,,1,73
26371270,203特价3人休闲舒适房/3People comfortably 长租特惠价,46420211,Nina,,Killarney,49.21559996626923,-123.03236560231664,Private room,85,2,0,,,1,311
26372709,# F Queen bed with shared bathroom,184311684,Linda,,Dunbar Southlands,49.249518378115134,-123.17326597218558,Private room,89,1,2,2018-07-15,0.92,6,157
26374226,#J double beds with shared bathroom,184311684,Linda,,Dunbar Southlands,49.24798898498407,-123.17185260498808,Private room,118,1,4,2018-08-20,2.14,6,161
26385881,"New, Modern, & Central w/ City & Ocean Views!",63966258,Ben,,Downtown,49.28003956455533,-123.12696562018567,Entire home/apt,398,2,3,2018-09-03,1.61,1,3
26385968,Ground floor room/garden view. Walk to Canada Line,197768576,Lynn,,Sunset,49.21872326437973,-123.10536236929057,Private room,60,3,3,2018-08-26,2.14,1,85
26386005,"Kits Craftsman: Spacious, Comfortable, Convenient",3388486,Gillian,,Kitsilano,49.266763754688384,-123.16741328652397,Entire home/apt,200,2,0,,,2,60
26386436,Clean & spacious private room in Vancouver,190744051,Maria,,Kitsilano,49.26381866544573,-123.1781042628962,Private room,75,1,4,2018-08-23,1.74,2,5
26392445,Trendy condo nestled between Airport and downtown,198461875,Lisa,,Marpole,49.21107695598261,-123.11686073842853,Entire home/apt,99,1,10,2018-08-17,5.36,1,129
26396221,Stunning Water Views @ Fairmont Pacific Rim,74806205,Terry,,Downtown,49.28874963216156,-123.11613358873883,Entire home/apt,1249,15,0,,,4,53
26396327,WORLDMARK BY WYNDHAM,162600289,Yan Bin,,Downtown,49.27860826391537,-123.12570730612374,Private room,260,1,1,2018-07-30,0.73,1,0
26397710,"Room in beautiful family home just off ""the Drive""",48425768,Celine,,Grandview-Woodland,49.26286179424258,-123.06564383241846,Private room,225,2,6,2018-08-26,3.67,1,341
26397947,Vancouver home with view and patio in Point Grey,198507647,Maharani,,West Point Grey,49.26417747128679,-123.18945400212681,Entire home/apt,200,3,9,2018-09-03,4.74,1,243
26398985,Private room in the sunhouse!,92060149,Rick,,Killarney,49.22384515496631,-123.04413565997685,Private room,39,1,2,2018-08-29,2,5,0
26399940,East Van 1 BR Suite,1820043,Graciela,,Kensington-Cedar Cottage,49.2612932435741,-123.05836930002016,Entire home/apt,114,2,1,2018-08-29,1,1,298
26401103,The Hobbit Room!,191109624,Jennifer,,Grandview-Woodland,49.27228741535451,-123.06183597507304,Private room,32,1,2,2018-07-08,0.94,1,3
26401937,YaleTown Corner Unit + Parking: Min 3 Month!,170695932,Anthony & Nicole,,Downtown,49.27709942198763,-123.11905874780577,Entire home/apt,150,90,0,,,2,170
26405239,Modern Sea view Downtown APT,198562074,Mei,,Downtown,49.27662378720821,-123.11433922321721,Entire home/apt,217,4,5,2018-08-13,2.68,1,36
26418037,Modern Loft - The Flats in Chinatown,20301822,Kiarmin,,Downtown Eastside,49.27993344002762,-123.09843786575121,Entire home/apt,141,2,14,2018-09-05,6.67,1,62
26418070,Vancouver Home: Modern 2 Bedroom Suite,166292676,Alon,,Kensington-Cedar Cottage,49.240202632900534,-123.07957501350154,Entire home/apt,180,1,8,2018-09-04,4.90,2,63
26419301,Downtown Vancouver Central & Stylish 1 Bedroom,139891966,Ishtar,,Fairview,49.26185395967107,-123.12638981926133,Entire home/apt,100,30,0,,,25,141
26421551,Furnished 2 bedroom with Den Downtown Vancouver,157087328,Robert,,Downtown,49.27571603186993,-123.12335427849966,Entire home/apt,153,30,1,2018-08-31,1,2,328
26422603,Cute and cozy private  room,5961820,Angie,,Renfrew-Collingwood,49.250221716619265,-123.0239438222945,Private room,28,2,8,2018-08-27,3.93,2,2
26424386,Garden Suite Bachelor at Vancouver's Only Lake!,39987271,Michael,,Kensington-Cedar Cottage,49.256324974045434,-123.06513955988133,Private room,100,1,11,2018-08-31,6.00,2,8
26425408,Cambie Charmer,19662415,Mindy,,Riley Park,49.249312464143514,-123.11438603053037,Entire home/apt,400,4,1,2018-07-20,0.59,1,95
26426234,Trout Lake Studio Apartment~A Haven in the City!,39987271,Michael,,Kensington-Cedar Cottage,49.257440033070516,-123.06525927406186,Private room,120,1,5,2018-08-24,3.41,2,30
26428515,Ultimate Vancouver Destination 2 Bed/2 Bath!!!,198729985,Matthew,,West End,49.28446041857046,-123.12294177142181,Entire home/apt,239,1,11,2018-08-27,5.24,1,2
